funded_amnt,term,int_rate,sub_grade,addr_state,verification_status,annual_inc,emp_length,delinq_2yrs,inq_last_6mths,revol_util,acc_now_delinq,open_il_6m,open_il_12m,open_il_24m,total_bal_il,all_util,inq_fi,inq_last_12m,delinq_amnt,num_il_tl,total_il_high_credit_limit,Class
15000,term_36,7.89,A5,NC,Not_Verified,73000,emp_7,0,1,71.5,0,2,0,1,30613,73,3,2,0,9,41848,bad
23500,term_60,21.18,E3,OH,Source_Verified,75000,emp_6,0,0,75,0,9,0,0,145693,88,1,0,0,20,159070,good
7000,term_36,11.99,C1,CT,Source_Verified,40000,emp_lt_1,0,1,67.8,0,6,0,1,113066,86,0,4,0,14,118332,good
34000,term_60,11.99,C1,TX,Source_Verified,125000,emp_2,0,0,18,0,2,2,2,69276,46,0,1,0,15,89766,good
16000,term_60,13.99,C4,NJ,Not_Verified,90200,emp_ge_10,0,1,41.6,0,1,0,0,2751,37,0,1,0,6,13019,good
32525,term_60,22.45,E5,TX,Source_Verified,75000,emp_ge_10,0,1,89,0,3,2,4,66706,90,2,1,0,20,74219,good
10000,term_36,12.99,C2,NJ,Not_Verified,41000,emp_8,0,0,65.5,0,1,1,1,27268,81,0,2,0,2,30677,good
13500,term_36,5.32,A1,FL,Not_Verified,78000,emp_5,0,0,16.9,0,1,0,1,7051,23,0,0,0,6,12350,good
2500,term_36,9.75,B3,FL,Source_Verified,120000,emp_1,1,1,78.8,0,4,1,4,24339,73,0,2,0,8,34039,good
21000,term_60,18.25,D3,NY,Verified,82000,emp_2,0,0,56.1,0,4,1,1,284854,65,0,0,0,21,307827,good
20000,term_36,12.99,C2,TX,Not_Verified,90000,emp_9,1,0,58.2,0,3,1,2,50729,66,1,1,0,7,73162,good
10000,term_36,10.75,B4,WA,Verified,67000,emp_5,0,5,93,0,1,1,1,20249,93,0,3,0,4,21866,good
28000,term_36,16.29,D1,ND,Not_Verified,98556,emp_4,0,0,73.3,0,2,0,1,41487,80,0,0,0,10,52271,good
15000,term_36,8.49,B1,LA,Source_Verified,82000,emp_3,0,0,96.8,0,3,0,0,42112,93,0,0,0,18,53471,good
22000,term_36,9.16,B2,CA,Source_Verified,82000,emp_ge_10,0,0,72.9,0,2,0,0,21026,59,0,2,0,6,40822,good
14000,term_60,9.16,B2,TN,Not_Verified,91000,emp_lt_1,0,0,69.9,0,3,1,3,19392,74,0,0,0,3,25600,good
25000,term_36,5.32,A1,NC,Source_Verified,122000,emp_ge_10,0,0,61.2,0,1,0,0,8808,61,0,0,0,3,14936,good
27600,term_60,19.48,E2,NC,Source_Verified,60000,emp_lt_1,0,1,67.9,0,1,0,2,26560,72,0,2,0,12,33020,good
35000,term_36,9.75,B3,AZ,Source_Verified,140000,emp_7,0,0,1,0,0,1,1,0,1,1,0,0,6,0,good
17625,term_60,21.48,E5,CA,Verified,42000,emp_ge_10,0,1,45.9,0,3,4,5,47328,77,1,3,0,7,49353,good
19000,term_36,8.49,B1,CA,Source_Verified,92500,emp_2,0,2,76.3,0,0,0,0,0,76,0,3,0,3,0,good
15000,term_36,11.47,B5,PA,Source_Verified,150000,emp_lt_1,0,1,27.5,0,1,0,1,49121,35,3,1,0,4,55296,good
15000,term_60,8.49,B1,TX,Not_Verified,66000,emp_2,0,1,70.8,0,1,0,1,7205,64,0,1,0,3,13000,good
10775,term_36,17.27,D2,CA,Not_Verified,49000,emp_unk,1,0,79.6,0,0,0,0,0,80,0,1,0,0,0,good
15225,term_36,20.75,E2,NY,Source_Verified,54000,emp_7,0,1,61.5,0,13,0,4,141141,92,0,1,0,36,128937,good
12000,term_60,15.31,C5,CA,Source_Verified,97000,emp_lt_1,1,2,98.2,0,6,1,2,109218,79,1,3,0,22,135643,good
16800,term_36,11.48,B5,PA,Not_Verified,45000,emp_3,0,1,26.7,0,3,0,1,31610,64,0,1,0,7,36254,good
5000,term_36,7.39,A4,AR,Not_Verified,101573,emp_2,1,0,55.4,0,2,0,2,84230,78,1,0,0,7,90263,good
10000,term_36,16.29,D1,CA,Source_Verified,85915,emp_ge_10,0,0,70.5,0,2,2,5,13431,45,1,5,0,6,34359,good
28000,term_36,6.49,A2,WI,Source_Verified,130000,emp_ge_10,0,0,42.9,0,2,0,0,11082,44,0,1,0,3,21447,good
12000,term_60,16.29,D1,ND,Source_Verified,100000,emp_6,0,0,92.9,0,2,0,1,72694,93,1,0,0,6,103375,bad
6000,term_36,14.46,C4,CA,Not_Verified,22000,emp_3,0,1,62.8,0,1,0,1,24015,76,0,1,0,3,29764,good
20000,term_36,12.99,C2,NY,Verified,85000,emp_5,0,0,74.4,0,3,1,4,47182,86,0,0,0,10,54151,good
12600,term_36,18.25,D3,GA,Verified,31776,emp_unk,0,0,43.8,0,2,1,2,39474,43,1,3,0,7,45714,good
18000,term_36,17.27,D2,NJ,Not_Verified,109229,emp_ge_10,5,3,77.9,0,3,2,5,49267,84,2,4,0,19,63054,good
12000,term_60,14.46,C4,TX,Verified,33000,emp_1,0,0,46.2,0,2,1,1,15964,65,0,0,0,5,19233,good
20000,term_36,14.46,C4,CO,Verified,110000,emp_5,0,3,64,0,3,3,3,52101,64,0,6,0,12,60557,good
10000,term_60,13.67,C3,NJ,Not_Verified,60000,emp_ge_10,0,0,57.9,0,1,0,0,1648,42,2,2,0,8,9888,good
7700,term_60,17.27,D2,IN,Source_Verified,42000,emp_4,0,2,37.5,0,1,1,2,1409,47,4,7,0,3,1525,good
5000,term_36,11.99,C1,CA,Verified,54000,emp_ge_10,0,0,89.8,0,2,1,3,18056,81,0,0,0,10,23553,good
18000,term_36,11.99,C1,TX,Verified,100000,emp_3,0,1,77.7,0,3,2,4,39360,80,1,2,0,22,48559,good
25450,term_36,8.39,B1,VA,Source_Verified,130000,emp_5,0,0,52,0,20,0,3,116025,81,0,0,0,45,122882,good
20000,term_60,11.99,C1,CA,Not_Verified,75000,emp_1,1,0,52.1,0,1,0,1,16509,58,1,3,0,2,22641,good
8000,term_36,5.32,A1,TX,Not_Verified,74000,emp_ge_10,0,0,29.6,0,2,0,0,12886,35,1,4,0,4,28208,good
34050,term_36,14.85,C5,CA,Verified,96000,emp_ge_10,0,0,61,0,4,2,2,41019,61,0,3,0,10,78219,good
10000,term_36,7.89,A5,SC,Source_Verified,60000,emp_4,1,0,66.3,0,1,0,0,14519,52,0,0,0,5,30879,good
13500,term_36,7.89,A5,NM,Source_Verified,21600,emp_ge_10,2,2,26.2,0,1,0,0,1274,24,0,2,0,11,9804,good
28000,term_36,7.39,A4,NY,Verified,150000,emp_9,0,0,64,0,3,2,2,65731,64,0,3,0,7,86118,good
10000,term_36,12.99,C2,OR,Verified,65000,emp_5,2,1,56.5,0,1,1,1,32916,90,0,5,0,5,34729,good
12000,term_60,20.5,E4,MN,Source_Verified,45000,emp_3,3,1,63.6,0,4,1,1,54748,88,0,7,0,4,54014,good
25000,term_36,9.17,B2,GA,Source_Verified,84000,emp_unk,1,0,56.7,0,3,0,1,44162,59,0,0,0,13,68593,good
10000,term_36,11.99,C1,OH,Source_Verified,65000,emp_5,1,1,73.9,0,2,2,2,29772,72,2,3,0,10,42312,good
19200,term_36,8.39,B1,KY,Not_Verified,140000,emp_8,0,1,39.4,0,1,1,1,14229,49,1,3,0,4,19200,good
17700,term_60,22.45,F1,MD,Verified,67056,emp_unk,0,0,56.2,0,2,1,4,35874,74,0,2,0,7,42317,bad
24000,term_60,11.99,C1,MO,Not_Verified,90000,emp_5,0,0,82.4,0,1,0,0,3489,73,0,0,0,8,11184,good
1500,term_36,11.99,C1,NJ,Source_Verified,59600,emp_ge_10,0,1,23.5,0,2,2,3,12367,43,2,4,0,8,18784,good
12800,term_36,10.75,B4,TX,Verified,43000,emp_4,0,1,46.4,0,7,0,1,42603,68,4,6,0,9,59264,good
15000,term_60,14.46,C4,PA,Source_Verified,80000,emp_7,1,1,84.6,1,3,0,0,29613,82,0,4,178,12,37895,good
24000,term_60,7.39,A4,KY,Not_Verified,63000,emp_5,0,1,45,0,3,0,0,18116,43,1,1,0,4,38436,good
8000,term_36,12.99,C2,NC,Verified,30000,emp_7,0,0,93.8,0,3,0,3,22653,74,1,2,0,4,33290,good
4800,term_36,9.16,B2,KS,Source_Verified,75000,emp_ge_10,0,0,86.8,0,3,0,0,3362,65,0,0,0,5,6376,good
10000,term_36,12.99,C2,NJ,Source_Verified,44400,emp_7,0,1,63.6,0,0,0,0,0,64,0,1,0,0,0,good
9600,term_36,5.32,A1,NC,Not_Verified,87000,emp_6,0,0,46.2,0,2,1,1,29951,62,5,6,0,11,37924,good
20000,term_36,11.47,B5,NY,Source_Verified,66000,emp_2,0,0,28.5,0,4,0,3,237522,78,1,0,0,34,222217,good
35000,term_60,14.85,C5,VT,Verified,205000,emp_7,1,0,90,0,0,0,0,0,90,1,2,0,7,0,good
12000,term_36,11.99,C1,NJ,Verified,78000,emp_ge_10,0,0,46,0,4,2,4,17473,50,0,3,0,8,30764,good
15000,term_36,18.99,D4,GA,Not_Verified,69000,emp_2,0,1,58.9,0,1,0,1,18962,67,5,1,0,2,25231,good
10000,term_36,11.47,B5,MN,Source_Verified,42600,emp_lt_1,0,1,68.2,0,4,1,1,34276,94,0,1,0,12,32017,good
5000,term_36,16.29,D1,KS,Source_Verified,33000,emp_ge_10,0,0,55.3,0,4,1,2,37777,69,1,2,0,6,52578,good
13000,term_36,6.97,A3,IL,Verified,60000,emp_5,0,0,6.1,0,0,0,0,0,6,0,0,0,6,0,good
12600,term_60,15.31,C5,FL,Not_Verified,35000,emp_3,0,1,49.8,0,5,0,0,21408,65,0,3,0,18,27995,good
15000,term_36,12.88,C2,CA,Verified,60000,emp_unk,1,1,97,0,0,0,0,0,97,0,3,0,3,0,good
15000,term_36,16.29,D1,OK,Verified,70000,emp_ge_10,0,1,83.2,0,4,1,2,41055,65,1,1,0,4,69745,good
12000,term_36,11.47,B5,NY,Verified,50000,emp_ge_10,0,1,52.2,0,0,0,0,0,52,0,2,0,1,0,good
35000,term_36,15.31,C5,CA,Verified,90000,emp_7,0,0,98.9,0,4,1,1,38658,96,1,3,0,6,41309,good
35000,term_60,14.46,C4,FL,Not_Verified,125000,emp_4,9,0,78,0,0,0,0,0,78,0,0,0,1,0,good
20000,term_36,8.39,B1,CA,Not_Verified,110000,emp_3,0,0,36.6,0,1,0,0,9809,40,0,2,0,2,21273,bad
12000,term_36,8.39,B1,NY,Verified,55000,emp_8,0,0,33.7,0,3,1,3,39874,65,0,0,0,18,57749,good
5000,term_36,9.75,B3,TN,Source_Verified,30000,emp_6,0,0,31,0,0,0,0,0,31,0,0,0,0,0,good
20000,term_36,10.78,B4,NJ,Source_Verified,104750,emp_ge_10,0,2,78,0,1,0,1,27744,78,1,2,0,11,37263,good
12000,term_36,7.89,A5,MI,Not_Verified,86000,emp_ge_10,0,1,75.2,0,1,0,1,6046,53,1,3,0,5,16482,good
11000,term_36,10.78,B4,NY,Source_Verified,36000,emp_5,1,0,43,0,1,0,0,5607,54,0,1,0,1,5631,good
20000,term_36,12.99,C2,TX,Verified,55000,emp_ge_10,0,2,25.8,0,2,1,2,26524,41,0,5,0,24,37881,good
4200,term_36,9.17,B2,RI,Not_Verified,15084,emp_unk,0,0,21.9,0,1,0,1,3563,32,2,2,0,1,6175,good
30000,term_36,10.75,B4,CA,Not_Verified,96000,emp_ge_10,0,3,38.4,0,3,0,1,35131,43,1,3,0,5,61649,good
5000,term_36,8.39,B1,CA,Source_Verified,95000,emp_lt_1,0,1,30.3,0,0,0,1,15760,49,7,5,0,6,24428,good
8000,term_36,8.49,B1,TX,Verified,110000,emp_ge_10,0,2,25.6,0,5,4,5,71872,59,0,2,0,18,128549,good
6875,term_36,12.99,C2,MD,Verified,45000,emp_unk,3,1,20,2,0,0,0,0,20,2,1,245,2,0,good
18000,term_36,9.75,B3,CA,Source_Verified,120000,emp_ge_10,0,0,34.4,0,3,2,3,167252,65,3,4,0,10,126800,good
24000,term_36,5.32,A1,OH,Verified,133500,emp_2,0,0,20.6,0,1,0,0,44380,21,0,0,0,15,46397,good
5000,term_36,13.67,C3,TX,Source_Verified,44000,emp_2,0,1,21.4,0,0,0,0,0,21,0,4,0,0,0,good
35000,term_60,20.5,E4,CO,Verified,210000,emp_2,0,0,99.3,0,2,1,1,20563,58,2,2,0,3,62257,good
21000,term_60,14.46,C4,OH,Not_Verified,65000,emp_lt_1,0,2,61.1,0,3,0,3,52584,68,3,3,0,7,70819,good
17175,term_36,17.97,D4,IL,Source_Verified,64992,emp_7,0,1,92.7,0,1,0,1,15298,90,1,1,0,1,18227,good
14500,term_60,22.45,F1,AZ,Verified,45000,emp_2,0,0,40.3,0,8,2,3,64079,78,2,4,0,16,60213,good
30100,term_60,28.34,G3,CA,Verified,36000,emp_lt_1,0,0,67.9,0,1,1,1,15235,64,0,0,0,6,25274,good
14425,term_36,14.46,C4,NC,Source_Verified,38000,emp_1,0,0,66.6,0,1,0,1,4608,68,0,0,0,2,6200,good
12000,term_60,13.99,C4,OH,Source_Verified,157000,emp_ge_10,5,1,56.5,0,10,2,4,116159,72,0,4,0,32,182951,good
8000,term_36,10.75,B4,TX,Verified,30000,emp_1,1,0,27.4,0,0,0,0,0,27,0,0,0,0,0,good
10000,term_36,11.99,C1,DE,Source_Verified,40000,emp_ge_10,1,2,62.9,0,1,0,1,2247,62,0,2,0,5,4000,good
20000,term_60,15.77,D1,LA,Not_Verified,120000,emp_4,0,1,96,0,2,1,3,58106,91,3,3,0,12,62139,good
14000,term_36,11.99,C1,MI,Source_Verified,65900,emp_ge_10,0,1,74.3,0,2,1,2,12083,74,2,2,0,6,16350,good
18400,term_36,18.25,D3,HI,Not_Verified,40000,emp_unk,0,0,56.1,0,2,2,4,43219,76,0,1,0,11,48840,good
24000,term_60,23.13,F2,NE,Not_Verified,90000,emp_9,1,0,64.1,0,3,1,2,22188,54,0,1,0,14,45917,good
9600,term_36,5.32,A1,NC,Source_Verified,115000,emp_8,0,0,35.6,0,2,1,2,58281,62,1,2,0,9,85318,good
24000,term_60,12.99,C2,TX,Not_Verified,95000,emp_ge_10,0,0,65.7,0,2,1,3,61490,73,2,2,0,25,65272,good
24375,term_36,20.5,E4,NY,Verified,69936,emp_ge_10,0,2,46,0,4,2,2,32009,46,4,5,0,18,41719,good
8000,term_36,7.91,A5,MN,Verified,120000,emp_2,2,0,63.5,0,23,0,2,275849,102,2,5,0,52,272442,good
25000,term_60,7.89,A5,NC,Not_Verified,110000,emp_2,0,1,23.2,0,3,1,1,16533,29,0,2,0,7,39460,good
25000,term_60,12.99,C2,WA,Not_Verified,91000,emp_ge_10,0,0,36.5,0,3,0,0,38151,49,0,0,0,5,67222,good
15000,term_60,10.75,B4,OH,Source_Verified,99000,emp_5,0,1,28.8,0,1,0,0,10397,42,0,1,0,2,19750,good
25000,term_36,7.89,A5,MO,Verified,69000,emp_ge_10,0,1,33.2,0,0,0,0,0,33,1,4,0,9,0,good
10100,term_36,14.85,C5,IL,Source_Verified,50000,emp_ge_10,1,1,75.4,0,5,1,2,20921,64,2,4,0,9,35669,good
10000,term_36,11.99,C1,HI,Source_Verified,73000,emp_ge_10,0,0,95.6,0,5,0,1,20109,53,0,1,0,15,59208,good
10000,term_36,9.16,B2,NJ,Source_Verified,33141,emp_4,0,0,64.9,0,1,0,2,9758,37,1,1,0,6,34039,good
25000,term_60,19.48,E2,AL,Source_Verified,55000,emp_ge_10,1,2,42.4,0,2,1,2,31467,92,0,2,0,2,31467,good
20000,term_36,7.91,A5,MA,Verified,75000,emp_lt_1,3,2,9,0,2,1,1,15069,9,0,4,0,6,29212,good
15000,term_60,19.99,E1,TN,Verified,45000,emp_ge_10,1,0,6.5,0,2,1,1,8922,30,0,1,0,9,11000,bad
15000,term_36,7.89,A5,MN,Source_Verified,32000,emp_8,0,1,58.3,0,0,0,0,0,58,0,1,0,2,0,good
10000,term_36,10.75,B4,MA,Source_Verified,30000,emp_3,2,1,38.1,0,1,0,0,13480,45,0,1,0,2,26283,good
25000,term_36,7.89,A5,OH,Source_Verified,102000,emp_ge_10,1,0,81.4,0,2,1,2,36902,83,0,1,0,9,43767,good
12000,term_60,13.67,C3,NH,Source_Verified,52000,emp_5,1,0,83.8,0,1,0,1,3670,78,2,0,0,3,5158,good
30000,term_36,15.31,C5,TX,Source_Verified,110200,emp_6,2,1,39.9,0,5,2,3,90501,54,1,2,0,17,130440,good
11000,term_36,10.75,B4,WA,Source_Verified,72800,emp_lt_1,0,1,35.3,0,6,2,2,78457,97,3,11,0,11,71969,good
23000,term_60,19.48,E2,MI,Verified,46000,emp_ge_10,0,0,72.5,0,1,0,1,17651,73,1,4,0,4,23810,bad
5000,term_36,8.39,B1,NV,Verified,58000,emp_unk,1,1,3.8,0,1,0,0,1744,5,0,3,0,10,23387,good
12000,term_60,13.67,C3,PA,Not_Verified,50000,emp_ge_10,0,0,60.2,0,0,0,0,0,60,0,0,0,0,0,good
35000,term_36,16.29,D1,NC,Source_Verified,70000,emp_5,0,0,84.5,0,1,1,3,24466,90,0,0,0,6,25000,good
15000,term_36,7.39,A4,CA,Source_Verified,140000,emp_lt_1,1,1,65.4,0,2,0,0,2703,54,0,1,0,8,8500,good
14400,term_36,13.44,C3,FL,Verified,62000,emp_8,0,0,70,0,3,1,2,15739,56,0,2,0,5,31816,good
24000,term_60,24.99,F3,KY,Not_Verified,91000,emp_4,0,0,13.2,0,6,4,6,133328,60,0,1,0,23,156483,good
3600,term_36,7.39,A4,CA,Not_Verified,148000,emp_ge_10,0,0,71.5,0,1,1,1,30685,81,0,0,0,4,35000,good
20000,term_60,10.75,B4,PA,Not_Verified,84000,emp_6,0,2,75,0,2,0,0,126646,72,1,3,0,15,132178,good
35000,term_36,5.32,A1,CA,Source_Verified,134000,emp_9,0,0,57.5,0,2,0,1,41725,59,0,5,0,4,68204,good
7200,term_36,8.39,B1,WI,Not_Verified,48148.58,emp_3,0,0,22.3,0,2,1,2,19514,61,1,2,0,6,24746,good
9000,term_36,9.16,B2,IN,Not_Verified,46800,emp_ge_10,0,0,19.3,0,1,1,1,25078,45,0,1,0,1,28403,good
20000,term_36,9.16,B2,NJ,Source_Verified,75000,emp_unk,2,2,60,0,2,1,1,21772,60,0,3,0,6,30943,good
15000,term_60,21.97,E4,NY,Source_Verified,60000,emp_6,0,1,22.5,0,1,1,2,14998,57,2,5,0,3,16872,good
6000,term_36,9.16,B2,MI,Source_Verified,93000,emp_ge_10,0,0,70.7,0,3,0,2,36048,68,0,1,0,5,53407,good
11075,term_36,15.31,C5,FL,Verified,42000,emp_ge_10,0,0,48.1,0,1,2,2,8023,58,2,3,0,2,8400,bad
7000,term_36,6.49,A2,TX,Verified,108000,emp_ge_10,0,1,89,0,1,0,1,4800,89,0,1,0,4,8640,good
4000,term_36,10.75,B4,WY,Verified,56000,emp_ge_10,0,0,75.3,0,2,1,5,49387,78,3,0,0,11,59530,good
12000,term_36,10.75,B4,TX,Source_Verified,65000,emp_5,0,1,73.5,0,2,2,4,36168,63,3,2,0,13,48055,good
14825,term_60,22.45,E5,VA,Source_Verified,42500,emp_ge_10,0,0,77.4,0,3,0,0,118768,60,0,0,0,11,136943,good
12000,term_36,8.39,B1,TX,Verified,66700,emp_unk,0,0,63.5,0,1,0,1,30110,64,1,0,0,9,39971,good
5000,term_36,8.39,B1,AZ,Not_Verified,55700,emp_ge_10,0,0,87.2,0,2,1,1,23545,74,0,1,0,8,34816,good
8000,term_36,17.27,D2,NM,Not_Verified,25000,emp_3,0,1,1.3,0,0,0,0,0,1,0,1,0,0,0,good
18000,term_60,8.39,B1,FL,Source_Verified,305000,emp_1,1,0,10.4,0,17,4,7,403193,90,3,2,0,30,374440,good
20000,term_36,8.49,B1,CA,Source_Verified,60000,emp_lt_1,0,0,75.7,0,1,0,0,2589,60,0,0,0,10,11521,good
12000,term_36,7.49,A4,HI,Source_Verified,48000,emp_unk,0,1,37.4,0,1,0,1,7475,41,0,1,0,4,14164,good
20000,term_36,6.49,A2,MN,Source_Verified,55000,emp_ge_10,0,0,11.8,0,0,0,0,0,12,0,0,0,3,0,good
20000,term_36,14.46,C4,NY,Not_Verified,85000,emp_1,2,0,68.9,0,1,0,0,30364,165,0,0,0,3,15000,good
16000,term_60,21.18,E3,AL,Not_Verified,80000,emp_6,0,0,61.7,0,5,5,7,67222,79,2,5,0,16,76813,bad
12000,term_36,5.32,A1,MO,Not_Verified,124000,emp_3,0,0,5.1,0,0,0,0,0,5,0,0,0,1,0,good
15000,term_36,8.39,B1,IL,Not_Verified,76000,emp_7,0,0,72.2,0,1,0,0,11714,51,1,1,0,3,29882,good
10350,term_36,16.59,D2,NY,Verified,42000,emp_ge_10,0,1,57.6,0,1,1,1,11047,62,0,1,0,4,11909,good
28500,term_36,17.27,D2,TX,Source_Verified,57000,emp_ge_10,0,0,24.6,0,1,1,1,479,26,0,1,0,3,1500,good
28000,term_60,16.29,D1,TX,Source_Verified,210000,emp_3,0,1,25.8,0,3,2,3,156076,26,0,4,0,14,212865,good
30000,term_60,9.75,B3,IL,Source_Verified,156300,emp_2,0,0,64.5,0,2,0,1,45140,61,0,2,0,6,54851,good
12000,term_60,12.88,C2,MN,Not_Verified,90000,emp_2,1,0,47.3,0,1,2,2,15983,60,1,0,0,3,17540,good
32100,term_36,18.99,E1,IN,Source_Verified,83000,emp_9,0,2,78,0,0,0,0,0,78,2,2,0,4,0,good
12000,term_36,15.31,C5,WI,Verified,81000,emp_9,0,0,66.5,0,2,1,1,19474,70,0,0,0,8,27194,good
10000,term_36,7.39,A4,ME,Source_Verified,55000,emp_ge_10,0,0,34.4,0,1,0,0,3771,31,0,1,0,3,14522,good
18000,term_36,7.89,A5,MN,Not_Verified,97000,emp_ge_10,0,0,68.3,0,4,0,1,32245,65,1,1,0,13,51400,good
15000,term_36,14.85,C5,FL,Source_Verified,56000,emp_6,0,0,86.3,0,0,0,0,0,86,0,0,0,0,0,good
22150,term_60,17.97,D4,MD,Not_Verified,100000,emp_5,0,1,78.4,0,1,0,0,9549,71,1,3,0,1,20000,good
21875,term_36,9.16,B2,CA,Source_Verified,150000,emp_ge_10,0,0,3.2,0,3,3,4,99849,58,1,4,0,7,108127,good
12600,term_60,11.99,C1,MA,Not_Verified,105000,emp_ge_10,0,0,68.5,0,2,2,2,44536,89,0,2,0,5,46451,good
15000,term_36,6.97,A3,CA,Not_Verified,175000,emp_ge_10,0,1,12.5,0,3,1,3,66240,36,1,1,0,8,92957,good
28000,term_36,13.67,C3,TX,Verified,72700,emp_9,0,1,83,0,3,2,2,27575,83,0,1,0,9,32796,good
27000,term_60,15.77,D1,AR,Verified,95050,emp_ge_10,1,2,54,0,4,3,4,89794,54,0,2,0,22,102442,good
15675,term_36,17.27,D3,MD,Source_Verified,48000,emp_2,0,0,61.1,0,1,1,1,8562,66,0,0,0,5,10000,good
27200,term_36,7.91,A5,TX,Verified,150000,emp_ge_10,0,1,71.2,0,4,1,1,113321,71,1,4,0,20,138548,good
14750,term_36,13.44,C3,OK,Verified,110000,emp_ge_10,0,0,95.2,0,0,1,1,0,95,0,1,0,1,0,good
7000,term_36,13.44,C3,NC,Verified,45000,emp_ge_10,0,0,31.5,0,1,1,1,14031,58,1,3,0,6,15850,good
4000,term_36,11.99,C1,CT,Source_Verified,41000,emp_8,0,0,62.6,0,2,0,0,13497,48,0,0,0,3,33628,good
12000,term_36,9.16,B2,MA,Source_Verified,130000,emp_ge_10,0,0,33.4,0,8,3,8,90968,61,0,0,0,25,122506,good
5000,term_36,8.49,B1,CA,Source_Verified,60000,emp_6,2,2,33,0,2,1,1,9294,33,0,3,0,6,16500,bad
35000,term_60,9.75,B3,NJ,Source_Verified,255000,emp_ge_10,0,0,65.9,0,6,0,1,112087,71,2,0,0,14,169529,good
20000,term_36,10.78,B4,OH,Verified,69000,emp_ge_10,0,3,60.4,0,6,2,6,45093,72,8,3,0,10,52967,good
20000,term_36,9.8,B3,TX,Source_Verified,200000,emp_2,4,2,36.7,0,20,0,2,566851,95,1,2,0,23,554119,good
7500,term_36,18.25,D3,CA,Verified,70000,emp_ge_10,0,2,72.5,0,5,1,4,43158,73,0,2,0,5,59290,good
35000,term_60,21.18,E3,MS,Source_Verified,105000,emp_3,1,0,74.4,0,2,0,1,168113,76,0,0,0,21,172846,good
2500,term_36,10.75,B4,NV,Verified,73000,emp_2,0,0,44.9,0,10,1,1,87800,97,0,1,0,21,83932,good
20000,term_36,9.75,B3,NM,Verified,49693.16,emp_unk,1,1,72.4,0,2,0,1,38507,71,2,3,0,7,54488,good
10550,term_36,17.27,D2,NE,Source_Verified,24000,emp_2,3,0,31,0,0,0,0,0,30,0,0,0,4,0,good
5900,term_36,12.99,C2,OR,Source_Verified,90000,emp_ge_10,0,0,30.8,0,5,3,6,58508,57,0,1,0,10,92755,good
21000,term_60,6.49,A2,NV,Not_Verified,110000,emp_unk,0,0,22.3,0,2,1,2,51883,49,1,0,0,13,68899,good
25000,term_36,9.75,B3,IL,Verified,118000,emp_ge_10,0,3,78,0,2,1,1,15543,78,0,4,0,3,31479,good
8400,term_36,10.75,B4,AZ,Source_Verified,46500,emp_3,0,0,71.2,0,3,1,1,46736,52,0,1,0,6,61897,good
15000,term_36,9.17,B2,WY,Verified,52000,emp_8,1,0,62,0,0,0,0,0,62,0,1,0,0,0,good
12000,term_60,7.91,A5,TX,Not_Verified,117000,emp_ge_10,1,2,31.5,0,1,1,2,14097,45,0,2,0,7,20000,good
16000,term_36,11.47,B5,AR,Verified,44000,emp_ge_10,0,1,49.3,0,2,1,2,10949,66,1,2,0,9,12903,bad
15000,term_36,14.46,C4,IL,Verified,66000,emp_2,0,2,27.8,0,0,0,0,0,32,1,4,0,5,0,good
15000,term_60,13.67,C3,IN,Verified,51000,emp_ge_10,0,1,33.4,0,4,0,4,54432,46,3,3,0,19,88031,good
15000,term_36,7.91,A5,WA,Source_Verified,32637,emp_1,0,0,54.2,0,0,0,0,0,54,0,0,0,0,0,good
8000,term_36,13.67,C3,NY,Not_Verified,100000,emp_ge_10,0,2,25.9,0,3,3,3,27500,54,1,10,0,7,29625,good
11200,term_36,5.32,A1,MA,Not_Verified,90000,emp_4,0,0,60.5,0,2,0,1,29605,63,2,4,0,6,55619,good
6000,term_36,11.48,B5,FL,Source_Verified,90000,emp_9,0,1,25.7,0,2,3,3,111719,55,3,4,0,7,67255,good
10000,term_36,12.99,C2,FL,Source_Verified,48000,emp_9,0,0,43.5,0,1,1,1,16542,69,0,0,0,2,17310,good
10000,term_36,6.97,A3,NC,Not_Verified,78000,emp_3,1,2,31.6,0,1,0,0,18212,32,0,2,0,1,36432,good
17000,term_36,7.91,A5,CA,Source_Verified,91550,emp_ge_10,0,0,57.3,0,2,2,2,39999,68,0,1,0,8,47143,good
11200,term_60,20.75,E2,NV,Verified,51000,emp_ge_10,0,2,38.3,0,4,6,10,54600,74,5,15,0,25,66238,good
32625,term_36,8.39,B1,NY,Source_Verified,68000,emp_1,0,1,7.1,0,1,1,2,24574,36,1,1,0,3,25000,good
9550,term_36,17.27,D2,CA,Source_Verified,32000,emp_5,0,0,41,0,2,1,1,9471,50,0,0,0,4,12500,good
13025,term_60,22.45,E5,WV,Not_Verified,62500,emp_ge_10,0,4,39.1,0,3,1,3,63527,65,3,8,0,12,79657,good
20000,term_60,24.11,F2,IL,Verified,55000,emp_ge_10,0,0,91.6,0,1,1,2,33891,118,1,3,0,3,25848,good
18475,term_60,24.11,F2,NY,Source_Verified,44000,emp_6,0,0,64.1,0,0,0,0,0,64,0,3,0,0,0,good
5000,term_36,13.99,C4,NM,Source_Verified,50000,emp_ge_10,0,1,69.3,0,0,0,0,0,95,4,1,0,0,0,good
