Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
United States,80500,11,0,1,1000,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,65000,1,0,0,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,62000,4,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000,2,0,0,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,3225.8064516129,1,1,0,10,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,1
United Kingdom,53750,16,0,0,500,Not remote,8,1,1,0,0,0,0,0,0,0,0,0,1,0
United Kingdom,61875,3,0,1,500,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,26250,2,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000,11,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,75000,5,0,1,20,Not remote,8,0,1,0,0,0,0,0,1,0,1,1,1,1
United States,160000,9,0,1,10000,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,95000,4,0,0,1,Not remote,7,1,1,0,1,1,0,0,0,1,0,0,1,1
United Kingdom,56250,10,1,0,1000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,46000,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,43750,3,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,37500,3,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,26250,1,0,1,10,Not remote,8,1,0,1,0,0,0,0,1,0,0,0,0,0
United Kingdom,46250,8,0,1,100,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,54687.5,16,1,1,100,Not remote,8,0,1,0,0,0,0,1,0,0,1,0,1,1
Germany,46236.5591397849,3,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,98000,6,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000,2,1,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,49375,2,0,0,500,Not remote,8,1,1,0,0,0,0,0,0,0,0,0,0,0
Canada,29545.4545454545,3,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000,1,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,43181.8181818182,2,0,1,5000,Not remote,7,0,1,1,0,0,0,1,1,0,1,0,1,1
United States,65000,5,1,0,1000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,1,1
Germany,86021.5053763441,17,0,0,100,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,43870.9677419355,6,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,54000,7,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,18352.66480693,5,0,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,65000,9,1,1,10,Remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
Germany,45161.2903225806,2,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,97000,5,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,11,1,1,100,Not remote,9,0,0,1,0,1,0,0,0,0,0,1,0,0
United States,170000,20,0,1,1000,Not remote,8,1,0,1,0,0,1,0,0,1,1,0,0,1
United States,82000,5,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,87500,3,1,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.0967741935,9,0,0,1000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,130000,20,0,1,10,Remote,7,0,0,1,0,0,0,0,1,0,0,0,0,0
Germany,43010.752688172,4,0,0,100,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,100000,2,0,0,1,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,40000,1,0,1,1000,Not remote,10,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,47500,4,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,52500,1,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,72000,3,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,56818.1818181818,8,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,105000,10,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53787.8787878788,4,0,0,1000,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,1
United States,160000,16,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,4,1,1,1000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,105000,5,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,1,0,0
Germany,40322.5806451613,5,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,110000,7,1,1,10000,Not remote,7,1,0,0,0,0,0,0,0,1,0,0,0,0
Germany,24731.1827956989,3,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,106000,6,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,6606.95933049479,3,1,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,55000,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70000,4,0,1,1000,Not remote,6,1,0,0,0,0,0,0,0,0,0,0,0,0
United States,76813,7,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,140000,16,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,82000,1,0,1,10000,Not remote,9,0,0,0,0,1,0,0,0,0,0,1,0,0
Canada,46212.1212121212,2,0,1,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,97900,3,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,85000,11,0,0,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000,14,0,1,100,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,62745,2,1,1,10000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,62000,4,0,0,20,Not remote,7,0,1,0,0,0,0,1,1,0,1,0,0,1
United States,12000,3,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,1,1,0,0,1
Canada,64393.9393939394,13,1,1,100,Not remote,8,0,0,1,0,1,0,0,0,0,0,0,0,1
United States,145000,5,1,1,10000,Not remote,8,0,0,1,0,0,0,0,1,0,0,0,0,0
United States,80000,6,0,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,30303.0303030303,3,0,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
United States,72000,3,1,1,100,Not remote,5,1,1,1,0,0,0,0,0,0,1,0,0,1
United States,122000,11,1,1,10000,Remote,8,0,0,0,1,0,0,0,0,0,1,0,0,1
United Kingdom,45000,5,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,59000,2,0,1,20,Remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,63000,4,0,1,100,Not remote,10,1,1,1,0,0,0,0,0,1,0,0,0,0
United States,105000,4,0,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,9,1,1,10,Not remote,10,0,1,1,0,1,0,0,0,0,1,0,0,1
United States,127000,2,0,1,10000,Not remote,2,0,0,1,0,0,0,0,0,0,1,0,0,0
United States,75000,1,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,65000,5,0,1,500,Not remote,8,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,170000,20,1,1,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,65000,2,1,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,39772.7272727273,4,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,53030.303030303,5,0,1,20,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,80000,2,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,2,0,1,20,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,68000,6,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,104000,9,0,1,20,Not remote,8,0,0,1,1,1,1,0,0,0,1,0,0,0
India,5285.56746439583,2,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,20,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.63955366319,14,0,0,1,Remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,75000,3,0,1,1000,Remote,4,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,60000,3,0,1,10,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,72000,3,0,1,100,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,100000,6,1,1,100,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,1,1
United States,120000,8,1,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,135000,9,1,0,100,Remote,8,0,0,0,0,0,0,0,0,0,0,1,0,0
India,11745.7054764352,3,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,62121.2121212121,5,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,102000,5,1,1,5000,Not remote,7,1,0,0,1,0,0,0,0,1,0,0,0,0
India,3523.71164293055,1,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,32258.064516129,1,0,1,100,Not remote,7,0,1,0,1,0,0,0,0,0,0,0,0,1
India,12500,3,1,0,100,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,69892.4731182796,9,1,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
India,19086.7713992072,1,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,80000,2,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,22023.197768316,10,0,1,5000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,58064.5161290323,4,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,47500,17,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,64516.1290322581,6,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
India,29364.2636910879,4,1,1,1,Remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
India,16150.3450300984,6,0,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
India,5138.74614594039,1,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,1
India,19086.7713992072,7,0,0,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.63955366319,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,6239.90603435619,2,0,1,100,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,3,0,1,10,Not remote,9,0,0,0,0,0,0,1,0,0,1,1,0,1
India,2114.22698575833,1,0,1,20,Not remote,3,0,1,1,0,0,0,0,0,0,0,0,0,1
Germany,51612.9032258064,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,7341.06592277199,2,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,9543.38569960358,2,0,0,10,Remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,40860.2150537634,4,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,59612.9032258064,10,1,1,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,0,0,1
Canada,64393.9393939394,20,0,1,20,Not remote,3,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,64516.1290322581,8,1,0,100,Not remote,8,0,0,0,0,1,0,0,0,0,0,1,0,1
Germany,75268.8172043011,19,1,1,20,Remote,7,0,0,0,1,0,0,0,0,0,0,0,0,0
United Kingdom,50000,6,0,1,5000,Not remote,5,0,1,1,0,0,1,1,1,0,1,0,1,1
Germany,102150.537634409,13,1,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,1
Canada,28787.8787878788,4,0,0,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
India,11011.598884158,6,0,0,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,14682.131845544,8,0,1,100,Remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,74193.5483870968,5,1,1,100,Not remote,7,0,1,1,0,0,1,0,0,0,1,1,1,1
United Kingdom,26250,20,0,1,500,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,20,0,1,10000,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,1
Germany,66387.0967741935,15,0,1,20,Not remote,6,0,0,1,0,0,1,0,0,0,1,0,0,1
United Kingdom,56250,6,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,31250,2,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,69892.4731182796,20,0,0,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
Germany,51397.8494623656,13,0,1,20,Not remote,9,0,1,0,0,1,0,0,0,1,0,1,0,1
India,7752.16561444722,3,0,1,10000,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
India,22023.197768316,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,60000,5,0,1,100,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,85000,9,0,0,1000,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,68750,6,0,0,20,Not remote,8,0,0,1,1,0,0,0,0,0,0,0,0,1
United States,55000,1,0,0,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,47500,3,0,0,1,Not remote,10,0,1,1,0,0,0,0,0,0,1,0,1,1
Germany,48387.0967741935,14,0,0,10,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,62500,9,0,0,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,30000,7,0,0,1,Not remote,8,0,0,0,1,0,0,1,0,0,0,0,0,1
Canada,27272.7272727273,1,0,1,1,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
India,5138.74614594039,2,1,0,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,62000,15,1,1,1000,Remote,9,0,1,0,0,0,0,0,0,0,1,0,1,1
Germany,64516.1290322581,15,1,1,1,Not remote,10,0,1,1,0,1,0,0,0,0,0,0,0,1
United States,78000,4,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,128000,17,1,1,1000,Not remote,10,0,0,0,0,0,0,0,1,0,1,0,0,1
United Kingdom,12500,3,1,1,10,Not remote,3,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,89000,20,0,0,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,8,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,68750,10,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,29375,1,0,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,31250,3,0,0,1,Not remote,8,0,0,0,0,0,0,1,0,0,0,0,0,1
United Kingdom,36250,2,0,0,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,95000,3,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,84000,2,0,1,500,Not remote,6,0,1,0,0,0,0,0,0,0,1,0,0,1
United States,130000,10,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,90000,6,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,78750,10,0,1,10000,Not remote,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,59090.9090909091,5,0,1,1000,Remote,7,0,1,1,0,0,0,0,0,0,0,0,1,1
Germany,36559.1397849462,4,0,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,37500,3,1,1,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United States,91000,10,0,0,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,95000,20,1,1,5000,Remote,10,0,0,1,0,0,1,0,0,0,0,0,0,1
United States,120000,17,0,1,20,Not remote,8,0,1,0,0,0,0,0,0,0,0,1,0,1
United Kingdom,81875,12,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,81250,0,0,1,10,Not remote,9,0,1,1,0,0,0,0,0,0,1,0,0,1
United Kingdom,85000,10,0,0,1000,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,0,1
United Kingdom,27500,2,0,1,20,Not remote,10,0,1,0,1,0,0,0,0,0,0,0,1,1
United States,66000,7,1,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
United Kingdom,31875,1,1,0,20,Not remote,7,0,1,0,0,1,0,0,0,0,0,1,0,1
United States,100000,3,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,1,0,0,0,1
United States,120000,14,0,0,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,34375,8,0,0,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
India,5182.79254147702,1,1,1,500,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,90000,7,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,41250,4,1,1,5000,Not remote,6,0,0,1,1,0,0,0,0,0,0,0,0,0
United Kingdom,58750,12,1,0,100,Remote,6,1,1,0,1,0,1,0,0,0,1,0,1,1
United States,165000,12,1,1,100,Not remote,8,0,0,1,0,1,0,0,1,0,0,0,0,1
United States,87000,8,0,1,500,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,33750,2,0,1,10000,Not remote,4,0,1,1,0,0,0,0,0,0,0,0,0,0
United States,57000,1,0,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,142000,10,0,1,10000,Not remote,0,0,1,0,1,0,0,0,0,0,0,0,1,1
United States,42000,2,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,1
United States,102000,1,1,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,45454.5454545455,6,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,1,0,0,1,1
United States,70000,4,0,1,500,Not remote,6,0,0,1,0,0,0,0,0,1,0,0,0,0
United States,160000,20,1,1,5000,Not remote,6,1,0,0,1,0,0,0,0,1,1,0,0,1
United States,77500,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,123000,17,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,7,0,1,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,102000,5,1,1,10000,Remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,125000,20,0,0,100,Not remote,7,0,0,1,1,0,1,0,0,0,0,0,1,0
United States,120000,8,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,50000,2,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,70008,6,1,1,10000,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,112000,20,1,1,20,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,24375,1,0,1,1,Remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,162000,14,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,55303.0303030303,5,0,1,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
United States,40000,5,0,1,20,Not remote,10,0,1,1,0,0,0,0,1,0,1,0,1,1
Canada,53030.303030303,3,0,0,20,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1
Canada,68181.8181818182,15,0,0,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000,7,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,145000,6,1,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,1,0,0,1
United States,95000,1,0,0,1000,Not remote,10,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,78000,5,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,150000,7,0,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
United States,90000,3,1,1,10,Remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,197000,14,0,0,500,Not remote,7,1,0,0,0,0,0,0,0,1,1,0,0,0
United States,104000,20,0,1,10000,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,7,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,120000,13,0,1,5000,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,125000,20,1,1,10000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,0
United States,48000,5,1,1,10,Not remote,10,0,1,0,0,1,0,0,0,0,0,0,1,1
United States,86000,10,0,1,100,Not remote,7,0,0,0,0,0,1,0,0,0,0,0,0,1
United States,153000,5,0,1,20,Remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
United States,70240,5,1,1,10,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,137500,13,0,1,20,Remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
Canada,45454.5454545455,2,1,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,60000,1,1,0,10,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,0,0
United States,125000,20,0,1,10000,Remote,7,0,0,1,0,1,1,0,0,0,1,0,0,1
India,6166.49537512847,1,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
India,4404.63955366319,3,1,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
India,2055.49845837616,4,1,1,100,Not remote,4,0,0,0,0,1,0,0,0,0,1,1,0,1
United States,155000,16,1,0,100,Remote,8,0,0,1,1,0,0,0,0,0,0,0,0,0
United States,91000,5,0,0,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,48125,15,0,0,20,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
Germany,51612.9032258064,7,1,1,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,32258.064516129,3,1,1,1000,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
India,8809.27910732638,3,1,1,10000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,37878.7878787879,5,0,0,20,Not remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0
United Kingdom,43750,6,0,1,20,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,0
India,2701.51225958009,1,1,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
India,3230.06900601967,0,1,0,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,62500,6,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
India,3171.3404786375,2,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,25806.4516129032,5,0,1,20,Not remote,8,0,0,0,0,0,0,1,1,0,0,1,0,1
United Kingdom,51500,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,63440.8602150538,2,0,0,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,60000,16,0,1,10000,Remote,8,0,1,1,0,0,0,0,0,0,0,0,1,0
India,17618.5582146528,1,0,1,1000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
India,5138.74614594039,2,0,1,10000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,53763.4408602151,7,0,1,20,Not remote,4,0,1,1,1,0,0,0,0,0,0,0,0,1
United Kingdom,43750,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.0967741935,4,0,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,38709.6774193548,5,1,1,1,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,1,0
India,3523.71164293055,0,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
Germany,64516.1290322581,10,0,0,20,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,52500,7,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
Canada,45454.5454545455,5,0,1,20,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,53763.4408602151,8,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,48387.0967741935,3,0,1,100,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
United Kingdom,51250,8,0,1,1000,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
United Kingdom,57500,9,1,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,105000,11,0,0,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,53763.4408602151,6,0,1,100,Not remote,8,1,0,0,1,0,0,0,0,0,1,0,0,1
United Kingdom,40312.5,4,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
United States,74000,2,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United States,100000,7,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
United Kingdom,50000,2,0,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
Germany,45161.2903225806,2,0,1,500,Not remote,6,0,0,0,0,0,0,1,0,0,0,0,0,1
United States,100000,4,0,1,10000,Not remote,10,1,0,0,0,0,0,0,0,1,0,0,0,0
United Kingdom,50000,6,1,0,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
United Kingdom,62500,10,1,1,100,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
United States,194000,20,1,1,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,0
